Experiment,Topic,ID,Question,Response,CorrectAnswer,label
1,Physics,143,What is the normal state of an electron?,gas,Ground state,-1
1,Physics,145,What is the normal state of an electron?,Charged ,Ground state,-1
1,Physics,149,What is the normal state of an electron?,positive,Ground state,-1
1,Physics,151,What is the normal state of an electron?,ground level,Ground state,1
1,Physics,164,What is the normal state of an electron?,0,Ground state,-1
1,Physics,165,What is the normal state of an electron?,negative ,Ground state,-1
1,Physics,172,What is the normal state of an electron?,base,Ground state,-1
1,Physics,203,What is the normal state of an electron?,ground state,Ground state,1
1,Physics,210,What is the normal state of an electron?,Ground level,Ground state,1
1,Physics,212,What is the normal state of an electron?,natural state,Ground state,-1
1,Physics,229,What is the normal state of an electron?,positive,Ground state,-1
1,Physics,232,What is the normal state of an electron?,the state that does not have excited electrons,Ground state,0
1,Physics,247,What is the normal state of an electron?,solid,Ground state,-1
1,Physics,254,What is the normal state of an electron?,ground state,Ground state,1
1,Physics,266,What is the normal state of an electron?,matter or gas,Ground state,-1
1,Physics,274,What is the normal state of an electron?,ground state ,Ground state,1
1,Physics,281,What is the normal state of an electron?,ground state,Ground state,1
1,Physics,289,What is the normal state of an electron?,negative,Ground state,-1
1,Physics,299,What is the normal state of an electron?,Ground Level,Ground state,1
1,Physics,300,What is the normal state of an electron?,0,Ground state,-1
1,Physics,311,What is the normal state of an electron?,"the level 1, un-stimulated by a photon",Ground state,-1
1,Physics,321,What is the normal state of an electron?,positive chart,Ground state,-1
1,Physics,331,What is the normal state of an electron?,ground state,Ground state,1
1,Physics,337,What is the normal state of an electron?,level 1,Ground state,-1
1,Physics,344,What is the normal state of an electron?,not excited,Ground state,0
1,Physics,358,What is the normal state of an electron?,negative,Ground state,-1
1,Physics,365,What is the normal state of an electron?,ground state ,Ground state,1
1,Physics,368,What is the normal state of an electron?,I can't remember,Ground state,-1
1,Physics,373,What is the normal state of an electron?,absorption,Ground state,-1
1,Physics,108,What are CO2 lasers used for?,laser engraving,Welding or industrial cutting,1
1,Physics,115,What are CO2 lasers used for?,they are used to create gas lasers,Welding or industrial cutting,-1
1,Physics,127,What are CO2 lasers used for?,cutting metal or welding ,Welding or industrial cutting,1
1,Physics,143,What are CO2 lasers used for?,air ,Welding or industrial cutting,-1
1,Physics,145,What are CO2 lasers used for?,Cutting heavy material like in welding ,Welding or industrial cutting,1
1,Physics,149,What are CO2 lasers used for?,used in making gas,Welding or industrial cutting,-1
1,Physics,151,What are CO2 lasers used for?,they are the strongest lasers and are used in industrial places to cut through tough things,Welding or industrial cutting,1
1,Physics,164,What are CO2 lasers used for?,0,Welding or industrial cutting,-1
1,Physics,165,What are CO2 lasers used for?,0,Welding or industrial cutting,-1
1,Physics,172,What are CO2 lasers used for?,0,Welding or industrial cutting,-1
1,Physics,203,What are CO2 lasers used for?,they are gas lasers used as ,Welding or industrial cutting,-1
1,Physics,210,What are CO2 lasers used for?,"Industrial cutting to laser engraving, they are very versatile.",Welding or industrial cutting,1
1,Physics,212,What are CO2 lasers used for?,"for cutting of objects on a smaller scale, like laser cutting",Welding or industrial cutting,1
1,Physics,229,What are CO2 lasers used for?,light,Welding or industrial cutting,-1
1,Physics,232,What are CO2 lasers used for?,cutting fabric/leather,Welding or industrial cutting,1
1,Physics,247,What are CO2 lasers used for?,gas,Welding or industrial cutting,-1
1,Physics,254,What are CO2 lasers used for?,conducting light,Welding or industrial cutting,-1
1,Physics,266,What are CO2 lasers used for?,liquid lasers,Welding or industrial cutting,-1
1,Physics,274,What are CO2 lasers used for?,industrial welding ,Welding or industrial cutting,1
1,Physics,281,What are CO2 lasers used for?,cutting things,Welding or industrial cutting,1
1,Physics,289,What are CO2 lasers used for?,industrial cutting and welding applications.,Welding or industrial cutting,1
1,Physics,299,What are CO2 lasers used for?,"Welding, laser cutting metal",Welding or industrial cutting,1
1,Physics,300,What are CO2 lasers used for?,0,Welding or industrial cutting,-1
1,Physics,311,What are CO2 lasers used for?,"high power,  and low power applications such as engraving",Welding or industrial cutting,1
1,Physics,321,What are CO2 lasers used for?,"welding, cutting, they can be used at multiple levels of power an",Welding or industrial cutting,1
1,Physics,331,What are CO2 lasers used for?,They are very powerful lasers made in 1960s,Welding or industrial cutting,-1
1,Physics,337,What are CO2 lasers used for?,"welding, laser engraving, industrial use",Welding or industrial cutting,1
1,Physics,344,What are CO2 lasers used for?,"welding, high power cutting, even en",Welding or industrial cutting,1
1,Physics,358,What are CO2 lasers used for?,engraving ,Welding or industrial cutting,1
1,Physics,365,What are CO2 lasers used for?,high powered beams,Welding or industrial cutting,-1
1,Physics,368,What are CO2 lasers used for?,gas laser,Welding or industrial cutting,-1
1,Physics,373,What are CO2 lasers used for?,higher powered lasers and they are used for cutting such as clothes or on a printer ,Welding or industrial cutting,1
1,Physics,108,What is the advantage of liquid dye lasers?,they can be made from many different light wavelengths and can be different col,You can make lasers with many different colors,1
1,Physics,115,What is the advantage of liquid dye lasers?,they can be any color,You can make lasers with many different colors,1
1,Physics,127,What is the advantage of liquid dye lasers?,they can be many different colors,You can make lasers with many different colors,1
1,Physics,143,What is the advantage of liquid dye lasers?,they don't emit anything ,You can make lasers with many different colors,-1
1,Physics,145,What is the advantage of liquid dye lasers?,it can be made in a wide variety of different colors,You can make lasers with many different colors,1
1,Physics,149,What is the advantage of liquid dye lasers?,you can make them with many different colors and materials ,You can make lasers with many different colors,1
1,Physics,151,What is the advantage of liquid dye lasers?,you can make a lot of different colors,You can make lasers with many different colors,1
1,Physics,164,What is the advantage of liquid dye lasers?,they can create multiple different colored lasers,You can make lasers with many different colors,1
1,Physics,165,What is the advantage of liquid dye lasers?,the are more powerful,You can make lasers with many different colors,-1
1,Physics,172,What is the advantage of liquid dye lasers?,0,You can make lasers with many different colors,-1
1,Physics,203,What is the advantage of liquid dye lasers?,liquid dye lasers,You can make lasers with many different colors,-1
1,Physics,210,What is the advantage of liquid dye lasers?,You can easily change the frequency of the light compared to the others.,You can make lasers with many different colors,0
1,Physics,212,What is the advantage of liquid dye lasers?,that you can use multiple colors of light for them,You can make lasers with many different colors,1
1,Physics,229,What is the advantage of liquid dye lasers?,colors,You can make lasers with many different colors,1
1,Physics,232,What is the advantage of liquid dye lasers?,you can make them any color,You can make lasers with many different colors,1
1,Physics,247,What is the advantage of liquid dye lasers?,any color,You can make lasers with many different colors,1
1,Physics,254,What is the advantage of liquid dye lasers?,can make many different colors,You can make lasers with many different colors,1
